,Staircase_name,Before_Response,Same_Response,After_Response,participant_id
30891,400_2,11,0.0,4.0,7723
30892,100_1,11,4.0,0.0,7724
30893,100_2,11,4.0,0.0,7724
30894,400_1,7,0.0,8.0,7724
30895,400_2,7,0.0,8.0,7724
30896,100_1,6,3.0,6.0,7725
30897,100_2,7,2.0,6.0,7725
30898,400_1,4,7.0,4.0,7725
30899,400_2,8,3.0,4.0,7725
30900,100_1,5,9.0,1.0,7726
30901,100_2,5,9.0,1.0,7726
30902,400_1,6,3.0,6.0,7726
30903,400_2,2,5.0,8.0,7726
30904,100_1,8,4.0,3.0,7727
30905,100_2,6,4.0,5.0,7727
30906,400_1,3,4.0,8.0,7727
30907,400_2,3,0.0,12.0,7727
30908,100_1,1,13.0,1.0,7728
30909,100_2,1,12.0,2.0,7728
30910,400_1,11,2.0,2.0,7728
30911,400_2,12,1.0,2.0,7728
30912,100_1,7,4.0,4.0,7729
30913,100_2,4,8.0,3.0,7729
30914,400_1,4,5.0,6.0,7729
30915,400_2,5,6.0,4.0,7729
30916,100_1,9,0.0,6.0,7730
30917,100_2,5,0.0,10.0,7730
30918,400_1,6,9.0,0.0,7730
30919,400_2,9,6.0,0.0,7730
30920,100_1,9,5.0,1.0,7731
30921,100_2,5,7.0,3.0,7731
30922,400_1,7,2.0,6.0,7731
30923,400_2,5,6.0,4.0,7731
30924,100_1,9,3.0,3.0,7732
30925,100_2,4,6.0,5.0,7732
30926,400_1,3,2.0,10.0,7732
30927,400_2,3,1.0,11.0,7732
30928,100_1,7,2.0,6.0,7733
30929,100_2,5,7.0,3.0,7733
30930,400_1,3,10.0,2.0,7733
30931,400_2,4,3.0,8.0,7733
30932,100_1,8,2.0,5.0,7734
30933,100_2,8,1.0,6.0,7734
30934,400_1,5,8.0,2.0,7734
30935,400_2,7,4.0,4.0,7734
30936,100_1,11,2.0,2.0,7735
30937,100_2,14,0.0,1.0,7735
30938,400_1,2,1.0,12.0,7735
30939,400_2,2,1.0,12.0,7735
30940,100_1,6,5.0,4.0,7736
30941,100_2,4,8.0,3.0,7736
30942,400_1,4,5.0,6.0,7736
30943,400_2,5,3.0,7.0,7736
30944,100_1,7,2.0,6.0,7737
30945,100_2,6,4.0,5.0,7737
30946,400_1,5,5.0,5.0,7737
30947,400_2,2,8.0,5.0,7737
30948,100_1,8,1.0,6.0,7738
30949,100_2,7,3.0,5.0,7738
30950,400_1,7,6.0,2.0,7738
30951,400_2,6,7.0,2.0,7738
30952,100_1,9,0.0,6.0,7739
30953,100_2,7,0.0,8.0,7739
30954,400_1,4,11.0,0.0,7739
30955,400_2,8,7.0,0.0,7739
30956,100_1,2,9.0,4.0,7740
30957,100_2,8,4.0,3.0,7740
30958,400_1,3,6.0,6.0,7740
30959,400_2,4,3.0,8.0,7740
30960,100_1,1,8.0,6.0,7741
30961,100_2,9,2.0,4.0,7741
30962,400_1,7,3.0,5.0,7741
30963,400_2,8,5.0,2.0,7741
30964,100_1,4,8.0,3.0,7742
30965,100_2,5,8.0,2.0,7742
30966,400_1,4,2.0,9.0,7742
30967,400_2,6,2.0,7.0,7742
30968,100_1,5,3.0,7.0,7743
30969,100_2,6,5.0,4.0,7743
30970,400_1,4,6.0,5.0,7743
30971,400_2,7,3.0,5.0,7743
30972,100_1,6,5.0,4.0,7744
30973,100_2,2,8.0,5.0,7744
30974,400_1,5,4.0,6.0,7744
30975,400_2,4,5.0,6.0,7744
30976,100_1,9,6.0,0.0,7745
30977,100_2,7,7.0,1.0,7745
30978,400_1,9,0.0,6.0,7745
30979,400_2,9,0.0,6.0,7745
30980,100_1,9,4.0,2.0,7746
30981,100_2,7,5.0,3.0,7746
30982,400_1,2,2.0,11.0,7746
30983,400_2,2,2.0,11.0,7746
30984,100_1,11,3.0,1.0,7747
30985,100_2,9,3.0,3.0,7747
30986,400_1,1,2.0,12.0,7747
30987,400_2,5,0.0,10.0,7747
30988,100_1,8,1.0,6.0,7748
30989,100_2,8,1.0,6.0,7748
30990,400_1,7,3.0,5.0,7748
30991,400_2,9,4.0,2.0,7748
30992,100_1,11,4.0,0.0,7749
30993,100_2,11,4.0,0.0,7749
30994,400_1,7,0.0,8.0,7749
30995,400_2,7,0.0,8.0,7749
30996,100_1,6,3.0,6.0,7750
30997,100_2,5,2.0,8.0,7750
30998,400_1,3,7.0,5.0,7750
30999,400_2,2,8.0,5.0,7750
31000,100_1,6,1.0,8.0,7751
31001,100_2,4,4.0,7.0,7751
31002,400_1,9,6.0,0.0,7751
31003,400_2,9,5.0,1.0,7751
31004,100_1,7,8.0,0.0,7752
31005,100_2,6,8.0,1.0,7752
31006,400_1,11,0.0,4.0,7752
31007,400_2,10,0.0,5.0,7752
31008,100_1,7,3.0,5.0,7753
31009,100_2,1,9.0,5.0,7753
31010,400_1,6,5.0,4.0,7753
31011,400_2,4,5.0,6.0,7753
31012,100_1,7,3.0,5.0,7754
31013,100_2,11,2.0,2.0,7754
31014,400_1,2,1.0,12.0,7754
31015,400_2,3,4.0,8.0,7754
31016,100_1,6,8.0,1.0,7755
31017,100_2,4,9.0,2.0,7755
31018,400_1,5,3.0,7.0,7755
31019,400_2,10,1.0,4.0,7755
31020,100_1,3,12.0,,7756
31021,100_2,3,12.0,,7756
31022,400_1,15,0.0,,7756
31023,400_2,15,0.0,,7756
31024,100_1,9,1.0,5.0,7757
31025,100_2,10,4.0,1.0,7757
31026,400_1,6,6.0,3.0,7757
31027,400_2,5,5.0,5.0,7757
31028,100_1,6,5.0,4.0,7758
31029,100_2,5,6.0,4.0,7758
31030,400_1,4,2.0,9.0,7758
31031,400_2,6,2.0,7.0,7758
31032,100_1,7,8.0,0.0,7759
31033,100_2,7,8.0,0.0,7759
31034,400_1,11,0.0,4.0,7759
31035,400_2,11,0.0,4.0,7759
31036,100_1,3,11.0,1.0,7760
31037,100_2,3,11.0,1.0,7760
31038,400_1,13,0.0,2.0,7760
31039,400_2,11,2.0,2.0,7760
31040,100_1,3,9.0,3.0,7761
31041,100_2,5,8.0,2.0,7761
31042,400_1,5,4.0,6.0,7761
31043,400_2,3,5.0,7.0,7761
31044,100_1,8,0.0,7.0,7762
31045,100_2,5,0.0,10.0,7762
31046,400_1,2,13.0,0.0,7762
31047,400_2,9,6.0,0.0,7762
31048,100_1,9,6.0,0.0,7763
31049,100_2,8,7.0,0.0,7763
31050,400_1,8,1.0,6.0,7763
31051,400_2,9,0.0,6.0,7763
31052,100_1,13,2.0,0.0,7764
31053,100_2,13,2.0,0.0,7764
31054,400_1,5,0.0,10.0,7764
31055,400_2,5,0.0,10.0,7764
31056,100_1,3,8.0,4.0,7765
31057,100_2,3,10.0,2.0,7765
31058,400_1,9,2.0,4.0,7765
31059,400_2,5,3.0,7.0,7765
31060,100_1,2,12.0,1.0,7766
31061,100_2,1,12.0,2.0,7766
31062,400_1,5,6.0,4.0,7766
31063,400_2,7,4.0,4.0,7766
31064,100_1,8,0.0,7.0,7767
31065,100_2,7,1.0,7.0,7767
31066,400_1,10,4.0,1.0,7767
31067,400_2,7,8.0,0.0,7767
31068,100_1,10,0.0,5.0,7768
31069,100_2,8,0.0,7.0,7768
31070,400_1,6,0.0,9.0,7768
31071,400_2,5,10.0,0.0,7768
31072,100_1,15,,0.0,7769
31073,100_2,15,,0.0,7769
31074,400_1,3,,12.0,7769
31075,400_2,3,,12.0,7769
31076,100_1,8,0.0,7.0,7770
31077,100_2,7,0.0,8.0,7770
31078,400_1,9,6.0,0.0,7770
31079,400_2,9,6.0,0.0,7770
31080,100_1,9,6.0,0.0,7771
31081,100_2,9,6.0,0.0,7771
31082,400_1,9,0.0,6.0,7771
31083,400_2,9,0.0,6.0,7771
31084,100_1,3,12.0,0.0,7772
31085,100_2,1,11.0,3.0,7772
31086,400_1,9,2.0,4.0,7772
31087,400_2,13,1.0,1.0,7772
31088,100_1,5,7.0,3.0,7773
31089,100_2,3,3.0,9.0,7773
31090,400_1,4,4.0,7.0,7773
31091,400_2,6,2.0,7.0,7773
31092,100_1,5,4.0,6.0,7774
31093,100_2,4,3.0,8.0,7774
31094,400_1,2,11.0,2.0,7774
31095,400_2,3,5.0,7.0,7774
31096,100_1,6,2.0,7.0,7775
31097,100_2,4,1.0,10.0,7775
31098,400_1,4,9.0,2.0,7775
31099,400_2,7,5.0,3.0,7775
31100,100_1,3,6.0,6.0,7776
31101,100_2,6,4.0,5.0,7776
31102,400_1,3,3.0,9.0,7776
31103,400_2,4,2.0,9.0,7776
31104,100_1,7,4.0,4.0,7777
31105,100_2,7,5.0,3.0,7777
31106,400_1,4,2.0,9.0,7777
31107,400_2,2,4.0,9.0,7777
31108,100_1,4,6.0,5.0,7778
31109,100_2,5,5.0,5.0,7778
31110,400_1,6,2.0,7.0,7778
31111,400_2,4,4.0,7.0,7778
31112,100_1,6,7.0,2.0,7779
31113,100_2,4,8.0,3.0,7779
31114,400_1,5,2.0,8.0,7779
31115,400_2,1,5.0,9.0,7779
31116,100_1,4,7.0,4.0,7780
31117,100_2,3,5.0,7.0,7780
31118,400_1,7,4.0,4.0,7780
31119,400_2,6,6.0,3.0,7780
31120,100_1,5,2.0,8.0,7781
31121,100_2,3,4.0,8.0,7781
31122,400_1,7,7.0,1.0,7781
31123,400_2,8,5.0,2.0,7781
31124,100_1,7,7.0,1.0,7782
31125,100_2,7,7.0,1.0,7782
31126,400_1,6,6.0,3.0,7782
31127,400_2,7,7.0,1.0,7782
31128,100_1,8,0.0,7.0,7783
31129,100_2,7,0.0,8.0,7783
31130,400_1,6,9.0,0.0,7783
31131,400_2,12,3.0,0.0,7783
31132,100_1,1,9.0,5.0,7784
31133,100_2,7,6.0,2.0,7784
31134,400_1,4,3.0,8.0,7784
31135,400_2,5,1.0,9.0,7784
31136,100_1,5,8.0,2.0,7785
31137,100_2,8,7.0,0.0,7785
31138,400_1,1,7.0,7.0,7785
31139,400_2,5,3.0,7.0,7785
31140,100_1,0,9.0,6.0,7786
31141,100_2,4,9.0,2.0,7786
31142,400_1,5,4.0,6.0,7786
31143,400_2,9,2.0,4.0,7786
31144,100_1,4,5.0,6.0,7787
31145,100_2,2,9.0,4.0,7787
31146,400_1,4,3.0,8.0,7787
31147,400_2,1,8.0,6.0,7787
31148,100_1,5,10.0,0.0,7788
31149,100_2,2,11.0,2.0,7788
31150,400_1,8,2.0,5.0,7788
31151,400_2,11,1.0,3.0,7788
31152,100_1,5,0.0,10.0,7789
31153,100_2,9,0.0,6.0,7789
31154,400_1,10,5.0,0.0,7789
31155,400_2,8,7.0,0.0,7789
31156,100_1,11,4.0,0.0,7790
31157,100_2,11,4.0,0.0,7790
31158,400_1,7,0.0,8.0,7790
31159,400_2,7,0.0,8.0,7790
31160,100_1,2,10.0,3.0,7791
31161,100_2,4,6.0,5.0,7791
31162,400_1,8,2.0,5.0,7791
31163,400_2,2,6.0,7.0,7791
31164,100_1,12,3.0,0.0,7792
31165,100_2,9,4.0,2.0,7792
31166,400_1,2,2.0,11.0,7792
31167,400_2,3,1.0,11.0,7792
31168,100_1,4,3.0,8.0,7793
31169,100_2,7,1.0,7.0,7793
31170,400_1,5,7.0,3.0,7793
31171,400_2,6,9.0,0.0,7793
31172,100_1,5,0.0,10.0,7794
31173,100_2,5,0.0,10.0,7794
31174,400_1,6,9.0,0.0,7794
31175,400_2,9,6.0,0.0,7794
31176,100_1,2,8.0,5.0,7795
31177,100_2,3,10.0,2.0,7795
31178,400_1,1,6.0,8.0,7795
31179,400_2,5,4.0,6.0,7795
31180,100_1,10,1.0,4.0,7796
31181,100_2,8,4.0,3.0,7796
31182,400_1,5,10.0,0.0,7796
31183,400_2,10,3.0,2.0,7796
31184,100_1,8,1.0,6.0,7797
31185,100_2,8,2.0,5.0,7797
31186,400_1,5,8.0,2.0,7797
31187,400_2,10,5.0,0.0,7797
31188,100_1,4,6.0,5.0,7798
31189,100_2,5,7.0,3.0,7798
31190,400_1,2,6.0,7.0,7798
31191,400_2,8,3.0,4.0,7798
31192,100_1,5,4.0,6.0,7799
31193,100_2,3,8.0,4.0,7799
31194,400_1,9,4.0,2.0,7799
31195,400_2,4,5.0,6.0,7799
31196,100_1,11,2.0,2.0,7800
31197,100_2,8,3.0,4.0,7800
31198,400_1,0,2.0,13.0,7800
31199,400_2,3,2.0,10.0,7800
31200,100_1,11,2.0,2.0,7801
31201,100_2,13,1.0,1.0,7801
31202,400_1,3,0.0,12.0,7801
31203,400_2,1,2.0,12.0,7801
31204,100_1,8,0.0,7.0,7802
31205,100_2,7,1.0,7.0,7802
31206,400_1,3,8.0,4.0,7802
31207,400_2,7,4.0,4.0,7802
31208,100_1,8,5.0,2.0,7803
31209,100_2,3,9.0,3.0,7803
31210,400_1,7,2.0,6.0,7803
31211,400_2,5,5.0,5.0,7803
31212,100_1,3,0.0,12.0,7804
31213,100_2,7,0.0,8.0,7804
31214,400_1,5,10.0,0.0,7804
31215,400_2,8,7.0,0.0,7804
31216,100_1,6,4.0,5.0,7805
31217,100_2,8,3.0,4.0,7805
31218,400_1,1,6.0,8.0,7805
31219,400_2,5,3.0,7.0,7805
31220,100_1,7,4.0,4.0,7806
31221,100_2,8,4.0,3.0,7806
31222,400_1,2,2.0,11.0,7806
31223,400_2,1,5.0,9.0,7806
31224,100_1,3,5.0,7.0,7807
31225,100_2,5,5.0,5.0,7807
31226,400_1,6,5.0,4.0,7807
31227,400_2,5,6.0,4.0,7807
31228,100_1,5,10.0,0.0,7808
31229,100_2,4,9.0,2.0,7808
31230,400_1,7,2.0,6.0,7808
31231,400_2,8,1.0,6.0,7808
31232,100_1,11,4.0,0.0,7809
31233,100_2,11,4.0,0.0,7809
31234,400_1,7,0.0,8.0,7809
31235,400_2,7,0.0,8.0,7809
31236,100_1,5,7.0,3.0,7810
31237,100_2,5,7.0,3.0,7810
31238,400_1,5,2.0,8.0,7810
31239,400_2,7,1.0,7.0,7810
31240,100_1,10,2.0,3.0,7811
31241,100_2,13,1.0,1.0,7811
31242,400_1,3,0.0,12.0,7811
31243,400_2,2,1.0,12.0,7811
31244,100_1,7,8.0,0.0,7812
31245,100_2,7,8.0,0.0,7812
31246,400_1,9,1.0,5.0,7812
31247,400_2,9,1.0,5.0,7812
31248,100_1,4,9.0,2.0,7813
31249,100_2,7,4.0,4.0,7813
31250,400_1,4,4.0,7.0,7813
31251,400_2,2,5.0,8.0,7813
31252,100_1,13,2.0,0.0,7814
31253,100_2,13,2.0,0.0,7814
31254,400_1,5,0.0,10.0,7814
31255,400_2,5,0.0,10.0,7814
31256,100_1,11,1.0,3.0,7815
31257,100_2,11,2.0,2.0,7815
31258,400_1,3,3.0,9.0,7815
31259,400_2,3,0.0,12.0,7815
31260,100_1,7,8.0,0.0,7816
31261,100_2,7,8.0,0.0,7816
31262,400_1,11,0.0,4.0,7816
31263,400_2,11,0.0,4.0,7816
31264,100_1,8,1.0,6.0,7817
31265,100_2,9,4.0,2.0,7817
31266,400_1,4,8.0,3.0,7817
31267,400_2,5,8.0,2.0,7817
31268,100_1,3,0.0,12.0,7818
31269,100_2,10,0.0,5.0,7818
31270,400_1,5,0.0,10.0,7818
31271,400_2,6,1.0,8.0,7818
31272,100_1,8,2.0,5.0,7819
31273,100_2,4,3.0,8.0,7819
31274,400_1,8,6.0,1.0,7819
31275,400_2,7,6.0,2.0,7819
31276,100_1,4,2.0,9.0,7820
31277,100_2,7,3.0,5.0,7820
31278,400_1,4,7.0,4.0,7820
31279,400_2,7,5.0,3.0,7820
31280,100_1,3,4.0,8.0,7821
31281,100_2,9,3.0,3.0,7821
31282,400_1,3,7.0,5.0,7821
31283,400_2,8,5.0,2.0,7821
31284,100_1,8,5.0,2.0,7822
31285,100_2,8,2.0,5.0,7822
31286,400_1,6,9.0,0.0,7822
31287,400_2,5,9.0,1.0,7822
31288,100_1,8,0.0,7.0,7823
31289,100_2,5,0.0,10.0,7823
31290,400_1,8,7.0,0.0,7823
31291,400_2,6,9.0,0.0,7823
31292,100_1,8,4.0,3.0,7824
31293,100_2,8,4.0,3.0,7824
31294,400_1,1,2.0,12.0,7824
31295,400_2,2,1.0,12.0,7824
31296,100_1,2,10.0,3.0,7825
31297,100_2,3,9.0,3.0,7825
31298,400_1,8,4.0,3.0,7825
31299,400_2,7,5.0,3.0,7825
31300,100_1,5,10.0,0.0,7826
31301,100_2,5,10.0,0.0,7826
31302,400_1,13,0.0,2.0,7826
31303,400_2,13,0.0,2.0,7826
31304,100_1,8,6.0,1.0,7827
31305,100_2,9,6.0,0.0,7827
31306,400_1,7,1.0,7.0,7827
31307,400_2,5,2.0,8.0,7827
31308,100_1,15,,0.0,7828
31309,100_2,15,,0.0,7828
31310,400_1,3,,12.0,7828
31311,400_2,3,,12.0,7828
31312,100_1,1,9.0,5.0,7829
31313,100_2,2,8.0,5.0,7829
31314,400_1,6,3.0,6.0,7829
31315,400_2,6,3.0,6.0,7829
31316,100_1,2,11.0,2.0,7830
31317,100_2,2,10.0,3.0,7830
31318,400_1,4,5.0,6.0,7830
31319,400_2,10,2.0,3.0,7830
31320,100_1,3,9.0,3.0,7831
31321,100_2,4,7.0,4.0,7831
31322,400_1,6,2.0,7.0,7831
31323,400_2,4,6.0,5.0,7831
31324,100_1,4,6.0,5.0,7832
31325,100_2,8,2.0,5.0,7832
31326,400_1,6,2.0,7.0,7832
31327,400_2,4,2.0,9.0,7832
31328,100_1,5,0.0,10.0,7833
31329,100_2,8,0.0,7.0,7833
31330,400_1,8,7.0,0.0,7833
31331,400_2,3,12.0,0.0,7833
31332,100_1,7,4.0,4.0,7834
31333,100_2,1,10.0,4.0,7834
31334,400_1,4,4.0,7.0,7834
31335,400_2,3,7.0,5.0,7834
31336,100_1,11,4.0,0.0,7835
31337,100_2,11,4.0,0.0,7835
31338,400_1,7,0.0,8.0,7835
31339,400_2,7,0.0,8.0,7835
31340,100_1,6,6.0,3.0,7836
31341,100_2,4,6.0,5.0,7836
31342,400_1,4,2.0,9.0,7836
31343,400_2,2,4.0,9.0,7836
31344,100_1,9,4.0,2.0,7837
31345,100_2,6,5.0,4.0,7837
31346,400_1,4,1.0,10.0,7837
31347,400_2,1,4.0,10.0,7837
31348,100_1,5,0.0,10.0,7838
31349,100_2,9,0.0,6.0,7838
31350,400_1,7,8.0,0.0,7838
31351,400_2,5,10.0,0.0,7838
31352,100_1,4,8.0,3.0,7839
31353,100_2,5,7.0,3.0,7839
31354,400_1,5,3.0,7.0,7839
31355,400_2,4,4.0,7.0,7839
31356,100_1,15,,0.0,7840
31357,100_2,15,,0.0,7840
31358,400_1,3,,12.0,7840
31359,400_2,3,,12.0,7840
31360,100_1,4,7.0,4.0,7841
31361,100_2,3,6.0,6.0,7841
31362,400_1,3,3.0,9.0,7841
31363,400_2,3,5.0,7.0,7841
31364,100_1,3,7.0,5.0,7842
31365,100_2,2,12.0,1.0,7842
31366,400_1,8,4.0,3.0,7842
31367,400_2,7,5.0,3.0,7842
31368,100_1,7,8.0,0.0,7843
31369,100_2,6,8.0,1.0,7843
31370,400_1,10,1.0,4.0,7843
31371,400_2,7,2.0,6.0,7843
31372,100_1,2,5.0,8.0,7844
31373,100_2,6,4.0,5.0,7844
31374,400_1,4,7.0,4.0,7844
31375,400_2,3,7.0,5.0,7844
31376,100_1,5,6.0,4.0,7845
31377,100_2,4,7.0,4.0,7845
31378,400_1,6,3.0,6.0,7845
31379,400_2,8,0.0,7.0,7845
31380,100_1,15,,0.0,7846
31381,100_2,15,,0.0,7846
31382,400_1,3,,12.0,7846
31383,400_2,3,,12.0,7846
31384,100_1,4,1.0,10.0,7847
31385,100_2,6,6.0,3.0,7847
31386,400_1,4,5.0,6.0,7847
31387,400_2,4,6.0,5.0,7847
31388,100_1,9,6.0,0.0,7848
31389,100_2,9,6.0,0.0,7848
31390,400_1,9,0.0,6.0,7848
31391,400_2,9,0.0,6.0,7848
31392,100_1,8,6.0,1.0,7849
31393,100_2,5,8.0,2.0,7849
31394,400_1,10,5.0,0.0,7849
31395,400_2,5,10.0,0.0,7849
31396,100_1,2,10.0,3.0,7850
31397,100_2,4,10.0,1.0,7850
31398,400_1,6,3.0,6.0,7850
31399,400_2,10,0.0,5.0,7850
31400,100_1,7,4.0,4.0,7851
31401,100_2,6,1.0,8.0,7851
31402,400_1,9,6.0,0.0,7851
31403,400_2,6,8.0,1.0,7851
31404,100_1,2,9.0,4.0,7852
31405,100_2,4,9.0,2.0,7852
31406,400_1,1,4.0,10.0,7852
31407,400_2,5,2.0,8.0,7852
31408,100_1,4,8.0,3.0,7853
31409,100_2,3,7.0,5.0,7853
31410,400_1,2,6.0,7.0,7853
31411,400_2,1,5.0,9.0,7853
31412,100_1,4,8.0,3.0,7854
31413,100_2,5,6.0,4.0,7854
31414,400_1,7,3.0,5.0,7854
31415,400_2,1,6.0,8.0,7854
31416,100_1,5,6.0,4.0,7855
31417,100_2,4,6.0,5.0,7855
31418,400_1,9,2.0,4.0,7855
31419,400_2,2,7.0,6.0,7855
31420,100_1,7,0.0,8.0,7856
31421,100_2,8,0.0,7.0,7856
31422,400_1,3,12.0,0.0,7856
31423,400_2,8,7.0,0.0,7856
31424,100_1,4,4.0,7.0,7857
31425,100_2,2,3.0,10.0,7857
31426,400_1,5,5.0,5.0,7857
31427,400_2,6,7.0,2.0,7857
31428,100_1,5,5.0,5.0,7858
31429,100_2,1,6.0,8.0,7858
31430,400_1,3,7.0,5.0,7858
31431,400_2,6,3.0,6.0,7858
31432,100_1,5,10.0,0.0,7859
31433,100_2,5,10.0,0.0,7859
31434,400_1,13,0.0,2.0,7859
31435,400_2,13,0.0,2.0,7859
31436,100_1,5,4.0,6.0,7860
31437,100_2,6,5.0,4.0,7860
31438,400_1,4,8.0,3.0,7860
31439,400_2,7,6.0,2.0,7860
31440,100_1,9,1.0,5.0,7861
31441,100_2,7,1.0,7.0,7861
31442,400_1,11,4.0,0.0,7861
31443,400_2,7,6.0,2.0,7861
31444,100_1,10,1.0,4.0,7862
31445,100_2,2,4.0,9.0,7862
31446,400_1,6,7.0,2.0,7862
31447,400_2,4,7.0,4.0,7862
31448,100_1,4,10.0,1.0,7863
31449,100_2,3,7.0,5.0,7863
31450,400_1,12,0.0,3.0,7863
31451,400_2,6,3.0,6.0,7863
31452,100_1,9,6.0,0.0,7864
31453,100_2,9,6.0,0.0,7864
31454,400_1,9,0.0,6.0,7864
31455,400_2,9,0.0,6.0,7864
31456,100_1,5,5.0,5.0,7865
31457,100_2,4,6.0,5.0,7865
31458,400_1,4,5.0,6.0,7865
31459,400_2,5,6.0,4.0,7865
31460,100_1,5,10.0,0.0,7866
31461,100_2,4,10.0,1.0,7866
31462,400_1,4,5.0,6.0,7866
31463,400_2,5,4.0,6.0,7866
31464,100_1,13,2.0,0.0,7867
31465,100_2,13,2.0,0.0,7867
31466,400_1,5,0.0,10.0,7867
31467,400_2,5,0.0,10.0,7867
31468,100_1,7,1.0,7.0,7868
31469,100_2,4,1.0,10.0,7868
31470,400_1,9,6.0,0.0,7868
31471,400_2,4,10.0,1.0,7868
31472,100_1,1,9.0,5.0,7869
31473,100_2,4,7.0,4.0,7869
31474,400_1,6,2.0,7.0,7869
31475,400_2,8,3.0,4.0,7869
31476,100_1,4,9.0,2.0,7870
31477,100_2,1,9.0,5.0,7870
31478,400_1,6,3.0,6.0,7870
31479,400_2,5,4.0,6.0,7870
31480,100_1,6,8.0,1.0,7871
31481,100_2,6,8.0,1.0,7871
31482,400_1,6,3.0,6.0,7871
31483,400_2,10,0.0,5.0,7871
31484,100_1,5,6.0,4.0,7872
31485,100_2,7,4.0,4.0,7872
31486,400_1,2,10.0,3.0,7872
31487,400_2,5,6.0,4.0,7872
31488,100_1,3,11.0,1.0,7873
31489,100_2,4,10.0,1.0,7873
31490,400_1,6,4.0,5.0,7873
31491,400_2,7,3.0,5.0,7873
31492,100_1,7,8.0,0.0,7874
31493,100_2,7,8.0,0.0,7874
31494,400_1,11,0.0,4.0,7874
31495,400_2,11,0.0,4.0,7874
31496,100_1,5,5.0,5.0,7875
31497,100_2,8,3.0,4.0,7875
31498,400_1,4,4.0,7.0,7875
31499,400_2,6,3.0,6.0,7875
31500,100_1,7,3.0,5.0,7876
31501,100_2,8,1.0,6.0,7876
31502,400_1,7,6.0,2.0,7876
31503,400_2,8,4.0,3.0,7876
31504,100_1,5,6.0,4.0,7877
31505,100_2,4,7.0,4.0,7877
31506,400_1,2,9.0,4.0,7877
31507,400_2,8,4.0,3.0,7877
31508,100_1,6,0.0,9.0,7878
31509,100_2,7,0.0,8.0,7878
31510,400_1,6,9.0,0.0,7878
31511,400_2,8,7.0,0.0,7878
31512,100_1,5,6.0,4.0,7879
31513,100_2,6,5.0,4.0,7879
31514,400_1,5,2.0,8.0,7879
31515,400_2,4,5.0,6.0,7879
31516,100_1,5,5.0,5.0,7880
31517,100_2,10,3.0,2.0,7880
31518,400_1,5,2.0,8.0,7880
31519,400_2,3,1.0,11.0,7880
31520,100_1,3,8.0,4.0,7881
31521,100_2,5,5.0,5.0,7881
31522,400_1,8,5.0,2.0,7881
31523,400_2,3,10.0,2.0,7881
31524,100_1,11,4.0,0.0,7882
31525,100_2,7,6.0,2.0,7882
31526,400_1,5,1.0,9.0,7882
31527,400_2,6,1.0,8.0,7882
31528,100_1,5,9.0,1.0,7883
31529,100_2,2,9.0,4.0,7883
31530,400_1,2,5.0,8.0,7883
31531,400_2,7,2.0,6.0,7883
31532,100_1,7,7.0,1.0,7884
31533,100_2,9,6.0,0.0,7884
31534,400_1,5,2.0,8.0,7884
31535,400_2,8,1.0,6.0,7884
31536,100_1,5,7.0,3.0,7885
31537,100_2,5,2.0,8.0,7885
31538,400_1,7,5.0,3.0,7885
31539,400_2,6,6.0,3.0,7885
31540,100_1,9,6.0,0.0,7886
31541,100_2,8,7.0,0.0,7886
31542,400_1,3,3.0,9.0,7886
31543,400_2,4,2.0,9.0,7886
31544,100_1,7,5.0,3.0,7887
31545,100_2,6,5.0,4.0,7887
31546,400_1,5,2.0,8.0,7887
31547,400_2,3,2.0,10.0,7887
31548,100_1,5,4.0,6.0,7888
31549,100_2,7,3.0,5.0,7888
31550,400_1,7,2.0,6.0,7888
31551,400_2,3,6.0,6.0,7888
31552,100_1,7,8.0,0.0,7889
31553,100_2,4,9.0,2.0,7889
31554,400_1,10,1.0,4.0,7889
31555,400_2,10,0.0,5.0,7889
31556,100_1,15,0.0,0.0,7890
31557,100_2,13,1.0,1.0,7890
31558,400_1,3,0.0,12.0,7890
31559,400_2,3,0.0,12.0,7890
31560,100_1,10,4.0,1.0,7891
31561,100_2,11,4.0,0.0,7891
31562,400_1,2,3.0,10.0,7891
31563,400_2,6,0.0,9.0,7891
31564,100_1,7,3.0,5.0,7892
31565,100_2,9,3.0,3.0,7892
31566,400_1,2,4.0,9.0,7892
31567,400_2,5,4.0,6.0,7892
31568,100_1,8,6.0,1.0,7893
31569,100_2,6,6.0,3.0,7893
31570,400_1,6,1.0,8.0,7893
31571,400_2,7,0.0,8.0,7893
31572,100_1,8,4.0,3.0,7894
31573,100_2,8,3.0,4.0,7894
31574,400_1,5,6.0,4.0,7894
31575,400_2,9,4.0,2.0,7894
31576,100_1,11,4.0,0.0,7895
31577,100_2,9,5.0,1.0,7895
31578,400_1,7,0.0,8.0,7895
31579,400_2,5,2.0,8.0,7895
31580,100_1,7,8.0,0.0,7896
31581,100_2,3,10.0,2.0,7896
31582,400_1,9,0.0,6.0,7896
31583,400_2,10,1.0,4.0,7896
31584,100_1,5,3.0,7.0,7897
31585,100_2,6,1.0,8.0,7897
31586,400_1,5,6.0,4.0,7897
31587,400_2,5,8.0,2.0,7897
31588,100_1,7,3.0,5.0,7898
31589,100_2,8,4.0,3.0,7898
31590,400_1,5,6.0,4.0,7898
31591,400_2,9,2.0,4.0,7898
